record_id,date_time,city_zone,station_type,vehicles_charged,avg_charging_duration_minutes,energy_dispensed_kwh,grid_load_mw,renewable_energy_used_percent,peak_load_risk,hour,day_name,month,date,is_weekend,energy_per_vehicle,veh_z,energy_z,demand_score
2276,2024-04-04 19:00:00,West,Supercharger,21,48.6,266.09,164.41,36.7,Low,19,Thursday,April,2024-04-04,0,12.67095238095238,1.2274032363447605,0.8815962590541747,1.0890804454285261
2277,2024-04-04 20:00:00,West,Normal,16,39.0,181.89,255.06,78.1,Low,20,Thursday,April,2024-04-04,0,11.368125,0.5064917869058174,0.030941345705700306,0.31627161042577057
2278,2024-04-04 21:00:00,West,Normal,17,100.0,134.63,165.26,36.7,High,21,Thursday,April,2024-04-04,0,7.919411764705882,0.650674076793606,-0.446516507083479,0.21179784324277198
2279,2024-04-04 22:00:00,Central,Supercharger,11,104.9,199.08,168.97,31.3,Low,22,Thursday,April,2024-04-04,0,18.098181818181818,-0.21441966253312553,0.20460830485606016,-0.046808475577451256
2280,2024-04-04 23:00:00,Central,Normal,10,58.9,334.98,451.76,41.6,Low,23,Thursday,April,2024-04-04,0,33.498000000000005,-0.35860195242091414,1.5775774583484319,0.4158698118868243
2281,2024-04-05 00:00:00,Central,Fast,20,91.2,288.63,292.1,70.1,High,0,Friday,April,2024-04-05,0,14.4315,1.0832209464569718,1.1093131444089803,1.0936578256377754
2282,2024-04-05 01:00:00,West,Fast,4,63.7,283.25,267.06,72.0,Low,1,Friday,April,2024-04-05,0,70.8125,-1.2236956917476458,1.0549601345061919,-0.31223336124611073
2283,2024-04-05 02:00:00,North,Normal,21,114.7,138.48,246.59,83.1,Medium,2,Friday,April,2024-04-05,0,6.594285714285713,1.2274032363447605,-0.4076207657961676,0.5733936354883893
2284,2024-04-05 03:00:00,West,Fast,14,60.4,129.6,332.82,58.2,Low,3,Friday,April,2024-04-05,0,9.257142857142856,0.21812720713024025,-0.49733354050560286,-0.06805709192409701
2285,2024-04-05 04:00:00,Central,Normal,16,54.7,213.19,256.04,50.1,Low,4,Friday,April,2024-04-05,0,13.324375,0.5064917869058174,0.3471586709765704,0.44275854053411856
2286,2024-04-05 05:00:00,South,Normal,16,29.0,273.09,380.55,68.8,Low,5,Friday,April,2024-04-05,0,17.068125,0.5064917869058174,0.9523157886674684,0.6848213876104778
2287,2024-04-05 06:00:00,East,Normal,23,99.7,174.69,123.27,72.5,Medium,6,Friday,April,2024-04-05,0,7.595217391304348,1.5157678161203376,-0.04179874189654443,0.8927411929135848
2288,2024-04-05 07:00:00,South,Fast,16,98.3,107.91,236.87,39.4,Low,7,Friday,April,2024-04-05,0,6.744375,0.5064917869058174,-0.7164630544073655,0.017309850380544223
2289,2024-04-05 08:00:00,South,Fast,12,50.0,52.62,389.7,50.4,Low,8,Friday,April,2024-04-05,0,4.385,-0.07023737264533694,-1.2750463104529373,-0.5521609477683771
2290,2024-04-05 09:00:00,West,Normal,10,110.6,47.57,191.3,7.3,Low,9,Friday,April,2024-04-05,0,4.757,-0.35860195242091414,-1.3260653996739564,-0.7455873313221311
2291,2024-04-05 10:00:00,North,Normal,24,40.6,194.42,68.43,21.3,Medium,10,Friday,April,2024-04-05,0,8.100833333333332,1.659950106008126,0.15752930371349588,1.0589817850902739
2292,2024-04-05 11:00:00,South,Normal,4,46.7,203.57,491.9,68.6,Low,11,Friday,April,2024-04-05,0,50.8925,-1.2236956917476458,0.24996983170801543,-0.6342294823653813
2293,2024-04-05 12:00:00,East,Supercharger,11,105.7,305.76,375.84,71.4,Low,12,Friday,April,2024-04-05,0,27.796363636363637,-0.21441966253312553,1.2823739361626545,0.3842977769451865
2294,2024-04-05 13:00:00,South,Normal,15,36.4,35.46,392.3,64.4,Low,13,Friday,April,2024-04-05,0,2.364,0.36230949701802884,-1.448410185904954,-0.36197837615116435
2295,2024-04-05 14:00:00,East,Normal,22,89.2,226.61,55.85,69.2,Medium,14,Friday,April,2024-04-05,0,10.300454545454546,1.371585526232549,0.4827381120351992,1.016046560553609
2296,2024-04-05 15:00:00,East,Normal,11,85.5,332.63,91.69,12.2,Medium,15,Friday,April,2024-04-05,0,30.23909090909091,-0.21441966253312553,1.5538359019782544,0.49288256327142643
2297,2024-04-05 16:00:00,East,Fast,16,47.6,52.39,316.95,37.6,Medium,16,Friday,April,2024-04-05,0,3.274375,0.5064917869058174,-1.2773699521402313,-0.20705290871260207
2298,2024-04-05 17:00:00,Central,Fast,8,26.5,142.23,71.25,54.2,Low,17,Friday,April,2024-04-05,0,17.77875,-0.6469665321964914,-0.3697353035033317,-0.5360740407192275
2299,2024-04-05 18:00:00,West,Fast,22,112.6,301.0,314.65,60.4,Medium,18,Friday,April,2024-04-05,0,13.681818181818182,1.371585526232549,1.2342846560256149,1.3166651781497754
2300,2024-04-05 19:00:00,Central,Fast,16,82.6,151.32,378.3,36.1,High,19,Friday,April,2024-04-05,0,9.4575,0.5064917869058174,-0.27790094290549755,0.19273469498129142
2301,2024-04-05 20:00:00,South,Normal,23,94.0,36.72,222.66,26.5,Low,20,Friday,April,2024-04-05,0,1.5965217391304347,1.5157678161203376,-1.4356806705745615,0.3351884214423779
2302,2024-04-05 21:00:00,South,Supercharger,7,49.5,138.57,329.01,62.0,High,21,Friday,April,2024-04-05,0,19.795714285714286,-0.79114882208428,-0.4067115147011395,-0.6373738991310238
2303,2024-04-05 22:00:00,South,Fast,6,25.9,83.56,188.17,68.0,High,22,Friday,April,2024-04-05,0,13.926666666666668,-0.9353311119720685,-0.9624659895621795,-0.9461850630081129
2304,2024-04-05 23:00:00,East,Normal,19,42.2,349.98,190.67,28.3,Low,23,Friday,April,2024-04-05,0,18.42,0.9390386565691832,1.7291193075197753,1.2550709169494199
2305,2024-04-06 00:00:00,East,Fast,7,42.3,211.01,69.67,9.3,Medium,0,Saturday,April,2024-04-06,1,30.14428571428571,-0.79114882208428,0.32513458889700175,-0.3446354576917673
2306,2024-04-06 01:00:00,North,Normal,1,20.5,166.67,309.42,82.0,Low,1,Saturday,April,2024-04-06,1,166.67,-1.6562425614110114,-0.1228231172534895,-1.0428747837480026
2307,2024-04-06 02:00:00,West,Supercharger,8,83.9,219.39,77.35,39.0,Medium,2,Saturday,April,2024-04-06,1,27.42375,-0.6469665321964914,0.4097959686340589,-0.22426153186427122
2308,2024-04-06 03:00:00,East,Supercharger,10,50.1,183.13,453.07,33.5,Medium,3,Saturday,April,2024-04-06,1,18.313,-0.35860195242091414,0.04346880523719812,-0.19777364935766922
2309,2024-04-06 04:00:00,East,Fast,16,80.8,39.15,126.87,7.1,High,4,Saturday,April,2024-04-06,1,2.446875,0.5064917869058174,-1.4111308910088036,-0.260557284260031
2310,2024-04-06 05:00:00,South,Normal,10,34.8,349.78,138.23,8.7,Low,5,Saturday,April,2024-04-06,1,34.977999999999994,-0.35860195242091414,1.7270987495308237,0.475678328359781
2311,2024-04-06 06:00:00,East,Fast,3,53.9,238.71,347.33,74.1,Medium,6,Saturday,April,2024-04-06,1,79.57000000000001,-1.3678779816354343,0.6049818703667494,-0.5787340408345607
2312,2024-04-06 07:00:00,East,Normal,1,20.8,319.98,208.89,62.0,Low,7,Saturday,April,2024-04-06,1,319.98,-1.6562425614110114,1.4260356091770883,-0.42333129317577145
2313,2024-04-06 08:00:00,North,Normal,9,112.8,29.59,291.76,31.6,Low,8,Saturday,April,2024-04-06,1,3.287777777777778,-0.5027842423087028,-1.5077135628806733,-0.904755970537491
2314,2024-04-06 09:00:00,North,Fast,20,80.4,305.56,131.66,37.8,Medium,9,Saturday,April,2024-04-06,1,15.278,1.0832209464569718,1.2803533781737033,1.1620739191436644
2315,2024-04-06 10:00:00,North,Fast,5,58.7,277.27,477.26,11.4,Low,10,Saturday,April,2024-04-06,1,55.45399999999999,-1.0795134018598571,0.9945454506365494,-0.2498898608612945
2316,2024-04-06 11:00:00,South,Supercharger,4,74.9,93.92,78.73,7.0,Low,11,Saturday,April,2024-04-06,1,23.48,-1.2236956917476458,-0.8578010857345051,-1.0773378493423895
2317,2024-04-06 12:00:00,East,Fast,22,94.5,193.03,66.39,55.4,Medium,12,Saturday,April,2024-04-06,1,8.774090909090908,1.371585526232549,0.14348642569028486,0.8803458860156432
2318,2024-04-06 13:00:00,West,Normal,19,101.2,130.2,414.37,8.2,Low,13,Saturday,April,2024-04-06,1,6.852631578947368,0.9390386565691832,-0.49127186653874916,0.3669144473260102
2319,2024-04-06 14:00:00,West,Fast,17,97.1,169.56,465.38,76.5,Low,14,Saturday,April,2024-04-06,1,9.974117647058824,0.650674076793606,-0.09362605431314384,0.35295402435090606
2320,2024-04-06 15:00:00,South,Supercharger,21,62.0,340.83,176.77,32.0,High,15,Saturday,April,2024-04-06,1,16.23,1.2274032363447605,1.6366787795252553,1.3911134536169585
2321,2024-04-06 16:00:00,North,Normal,8,67.6,92.39,211.17,22.7,High,16,Saturday,April,2024-04-06,1,11.54875,-0.6469665321964914,-0.8732583543499821,-0.7374832610578876
2322,2024-04-06 17:00:00,East,Normal,8,71.2,253.53,451.35,31.4,High,17,Saturday,April,2024-04-06,1,31.69125,-0.6469665321964914,0.7547052173480367,-0.0862978323786801
2323,2024-04-06 18:00:00,Central,Fast,9,53.1,304.71,177.26,43.1,High,18,Saturday,April,2024-04-06,1,33.85666666666666,-0.5027842423087028,1.2717660067206604,0.20703585730304253
2324,2024-04-06 19:00:00,North,Fast,17,70.9,107.67,328.82,54.1,High,19,Saturday,April,2024-04-06,1,6.333529411764706,0.650674076793606,-0.7188877239941069,0.10284935647852078
2325,2024-04-06 20:00:00,East,Fast,3,61.3,219.09,92.03,46.0,Medium,20,Saturday,April,2024-04-06,1,73.03,-1.3678779816354343,0.4067651316506322,-0.6580207363210075
2326,2024-04-06 21:00:00,North,Fast,3,82.8,346.67,425.74,22.1,High,21,Saturday,April,2024-04-06,1,115.55666666666667,-1.3678779816354343,1.695679072802632,-0.14245515986020763
2327,2024-04-06 22:00:00,North,Supercharger,23,108.7,268.7,248.72,22.4,Low,22,Saturday,April,2024-04-06,1,11.682608695652174,1.5157678161203376,0.9079645408099887,1.272646505996198
2328,2024-04-06 23:00:00,Central,Fast,15,107.7,267.63,245.73,9.8,Low,23,Saturday,April,2024-04-06,1,17.842,0.36230949701802884,0.8971545555690995,0.5762475204384572
2329,2024-04-07 00:00:00,East,Normal,4,88.7,21.45,244.5,55.8,Medium,0,Sunday,April,2024-04-07,1,5.3625,-1.2236956917476458,-1.5899502730309891,-1.3701975242609832
2330,2024-04-07 01:00:00,Central,Supercharger,11,88.2,182.28,196.84,43.2,High,1,Sunday,April,2024-04-07,1,16.57090909090909,-0.21441966253312553,0.03488143378415538,-0.11469922400621317
2331,2024-04-07 02:00:00,West,Supercharger,11,60.6,116.09,261.99,15.5,Low,2,Sunday,April,2024-04-07,1,10.553636363636365,-0.21441966253312553,-0.6338222326592594,-0.3821806905835791
2332,2024-04-07 03:00:00,East,Fast,17,96.6,106.53,467.42,20.9,Low,3,Sunday,April,2024-04-07,1,6.266470588235294,0.650674076793606,-0.730404904531129,0.09824248426371196
2333,2024-04-07 04:00:00,North,Fast,7,115.8,118.27,389.92,20.0,Low,4,Sunday,April,2024-04-07,1,16.895714285714284,-0.79114882208428,-0.6117981505796909,-0.7194085534824444
2334,2024-04-07 05:00:00,Central,Supercharger,8,27.1,108.07,178.62,55.4,High,5,Sunday,April,2024-04-07,1,13.50875,-0.6469665321964914,-0.7148466080162045,-0.6741185625243766
2335,2024-04-07 06:00:00,West,Normal,18,55.8,141.21,167.05,78.0,Low,6,Sunday,April,2024-04-07,1,7.845000000000001,0.7948563666813946,-0.3800401492469829,0.3248977603100436
2336,2024-04-07 07:00:00,North,Fast,9,116.0,193.57,466.57,69.1,Medium,7,Sunday,April,2024-04-07,1,21.507777777777775,-0.5027842423087028,0.14894193226045313,-0.2420937724810404
2337,2024-04-07 08:00:00,South,Normal,15,16.5,107.9,377.47,54.1,Medium,8,Sunday,April,2024-04-07,1,7.193333333333333,0.36230949701802884,-0.7165640823068129,-0.0692399347119079
2338,2024-04-07 09:00:00,East,Normal,24,69.1,42.0,479.06,71.9,Medium,9,Sunday,April,2024-04-07,1,1.75,1.659950106008126,-1.3823379396662485,0.4430348877383762
2339,2024-04-07 10:00:00,South,Supercharger,10,91.0,311.5,372.42,62.0,Low,10,Sunday,April,2024-04-07,1,31.15,-0.35860195242091414,1.3403639504455553,0.32098440872567363
2340,2024-04-07 11:00:00,West,Fast,20,102.9,315.7,449.8,79.3,Medium,11,Sunday,April,2024-04-07,1,15.785,1.0832209464569718,1.3827956682135314,1.2030508351595957
2341,2024-04-07 12:00:00,West,Normal,10,77.1,232.81,167.11,45.2,Low,12,Sunday,April,2024-04-07,1,23.281,-0.35860195242091414,0.5453754096926877,0.002988992424526604
2342,2024-04-07 13:00:00,North,Normal,17,29.1,222.04,318.54,38.8,Medium,13,Sunday,April,2024-04-07,1,13.061176470588235,0.650674076793606,0.43656836198766297,0.5650317908712288
2343,2024-04-07 14:00:00,West,Fast,22,24.4,340.81,84.99,66.3,Low,14,Sunday,April,2024-04-07,1,15.491363636363637,1.371585526232549,1.6364767237263604,1.4775420052300734
2344,2024-04-07 15:00:00,South,Normal,11,67.1,84.69,368.27,15.7,Low,15,Sunday,April,2024-04-07,1,7.699090909090909,-0.21441966253312553,-0.9510498369246051,-0.5090717322897174
2345,2024-04-07 16:00:00,North,Normal,21,84.4,307.04,377.98,53.9,Low,16,Sunday,April,2024-04-07,1,14.620952380952382,1.2274032363447605,1.2953055072919428,1.2545641447236333
2346,2024-04-07 17:00:00,North,Supercharger,15,23.1,65.69,184.09,74.5,Low,17,Sunday,April,2024-04-07,1,4.379333333333333,0.36230949701802884,-1.1430028458749735,-0.23981544013917214
2347,2024-04-07 18:00:00,Central,Normal,15,37.6,31.51,167.1,84.7,High,18,Sunday,April,2024-04-07,1,2.1006666666666667,0.36230949701802884,-1.4883162061867414,-0.3779407842638792
2348,2024-04-07 19:00:00,North,Fast,16,34.7,31.57,54.68,37.9,High,19,Sunday,April,2024-04-07,1,1.973125,0.5064917869058174,-1.4877100387900561,-0.2911889433725321
2349,2024-04-07 20:00:00,Central,Supercharger,14,69.7,259.1,203.68,6.1,Medium,20,Sunday,April,2024-04-07,1,18.50714285714286,0.21812720713024025,0.8109777573403292,0.4552674272142758
2350,2024-04-07 21:00:00,Central,Normal,22,94.7,251.43,302.89,26.6,Low,21,Sunday,April,2024-04-07,1,11.428636363636365,1.371585526232549,0.7334893584640487,1.1163470591251488
2351,2024-04-07 22:00:00,North,Normal,10,67.8,24.43,92.36,75.7,Medium,22,Sunday,April,2024-04-07,1,2.443,-0.35860195242091414,-1.5598439589956155,-0.8390987550507947
2352,2024-04-07 23:00:00,South,Fast,4,40.5,187.34,484.97,54.8,Medium,23,Sunday,April,2024-04-07,1,46.835,-1.2236956917476458,0.08600155090462193,-0.6998167946867387
2353,2024-04-08 00:00:00,East,Normal,23,113.5,133.15,362.8,54.2,Low,0,Monday,April,2024-04-08,0,5.789130434782609,1.5157678161203376,-0.46146863620171813,0.7248732351915153
2354,2024-04-08 01:00:00,East,Supercharger,23,39.1,212.77,136.87,54.8,Low,1,Monday,April,2024-04-08,0,9.250869565217391,1.5157678161203376,0.34291549919977293,1.0466268893521118
2355,2024-04-08 02:00:00,South,Normal,3,43.5,216.84,315.07,48.8,Medium,2,Monday,April,2024-04-08,0,72.28,-1.3678779816354343,0.3840338542749307,-0.6671132472712882
2356,2024-04-08 03:00:00,East,Normal,17,111.7,313.13,287.71,30.3,Low,3,Monday,April,2024-04-08,0,18.41941176470588,0.650674076793606,1.356831498055508,0.9331370452983669
2357,2024-04-08 04:00:00,West,Fast,12,114.7,85.6,125.83,38.1,Low,4,Monday,April,2024-04-08,0,7.133333333333333,-0.07023737264533694,-0.9418562980748769,-0.41888494281715294
2358,2024-04-08 05:00:00,East,Normal,15,56.9,262.21,289.48,15.3,Medium,5,Monday,April,2024-04-08,0,17.480666666666664,0.36230949701802884,0.8423974340685206,0.5543446718382256
2359,2024-04-08 06:00:00,West,Fast,10,53.5,189.54,233.83,30.4,Medium,6,Monday,April,2024-04-08,0,18.954,-0.35860195242091414,0.10822768878308552,-0.17187009593931427
2360,2024-04-08 07:00:00,West,Fast,2,51.2,147.68,94.69,30.4,Medium,7,Monday,April,2024-04-08,0,73.84,-1.512060271523223,-0.3146750983044101,-1.0331062022356978
2361,2024-04-08 08:00:00,West,Normal,2,15.6,249.34,251.02,16.6,Medium,8,Monday,April,2024-04-08,0,124.67,-1.512060271523223,0.7123745274795081,-0.6222863519221304
2362,2024-04-08 09:00:00,North,Normal,1,20.5,108.37,253.73,67.9,Medium,9,Monday,April,2024-04-08,0,108.37,-1.6562425614110114,-0.7118157710327775,-1.278471845259718
2363,2024-04-08 10:00:00,East,Normal,8,25.7,60.59,457.06,55.8,High,10,Monday,April,2024-04-08,0,7.57375,-0.6469665321964914,-1.1945270745932302,-0.8659907491551868
2364,2024-04-08 11:00:00,West,Fast,5,67.5,262.75,437.17,7.6,High,11,Monday,April,2024-04-08,0,52.55,-1.0795134018598571,0.8478529406386892,-0.3085668648604386
2365,2024-04-08 12:00:00,Central,Fast,6,33.1,147.44,485.45,21.1,Low,12,Monday,April,2024-04-08,0,24.573333333333334,-0.9353311119720685,-0.3170997678911517,-0.6880385743397017
2366,2024-04-08 13:00:00,East,Fast,20,15.8,153.84,334.42,76.3,Medium,13,Monday,April,2024-04-08,0,7.692,1.0832209464569718,-0.25244191224471174,0.5489558029762984
2367,2024-04-08 14:00:00,West,Normal,20,82.3,135.27,254.4,36.8,Medium,14,Monday,April,2024-04-08,0,6.7635000000000005,1.0832209464569718,-0.4400507215188349,0.47391227926664914
2368,2024-04-08 15:00:00,South,Normal,16,48.4,139.53,314.09,84.3,Medium,15,Monday,April,2024-04-08,0,8.720625,0.5064917869058174,-0.39701283635417345,0.14508993760182104
2369,2024-04-08 16:00:00,West,Fast,17,70.1,95.39,53.91,50.3,Medium,16,Monday,April,2024-04-08,0,5.611176470588235,0.650674076793606,-0.8429499845157135,0.05322445226987821
2370,2024-04-08 17:00:00,South,Supercharger,16,99.8,78.21,156.51,46.3,Low,17,Monday,April,2024-04-08,0,4.888125,0.5064917869058174,-1.0165159157666255,-0.10271129416315977
2371,2024-04-08 18:00:00,North,Normal,6,78.0,237.36,459.66,68.9,Medium,18,Monday,April,2024-04-08,0,39.56,-0.9353311119720685,0.5913431039413286,-0.32466142560670963
2372,2024-04-08 19:00:00,South,Normal,14,41.5,248.82,82.46,64.5,Medium,19,Monday,April,2024-04-08,0,17.77285714285714,0.21812720713024025,0.7071210767082349,0.4137247549614381
2373,2024-04-08 20:00:00,East,Normal,20,95.9,213.07,60.99,77.3,Medium,20,Monday,April,2024-04-08,0,10.6535,1.0832209464569718,0.3459463361831996,0.7883111023474629
2374,2024-04-08 21:00:00,North,Fast,3,44.9,31.1,129.31,66.2,Low,21,Monday,April,2024-04-08,0,10.366666666666667,-1.3678779816354343,-1.4924583500640916,-1.4177101290068972
2375,2024-04-08 22:00:00,North,Normal,10,102.9,339.88,407.88,27.1,Medium,22,Monday,April,2024-04-08,0,33.988,-0.35860195242091414,1.6270811290777372,0.43567128017854645
2376,2024-04-08 23:00:00,East,Normal,23,48.7,298.43,305.91,45.4,High,23,Monday,April,2024-04-08,0,12.975217391304348,1.5157678161203376,1.2083204858675916,1.392788884019239
2377,2024-04-09 00:00:00,East,Normal,9,52.6,196.1,462.73,54.7,High,0,Tuesday,April,2024-04-09,0,21.788888888888888,-0.5027842423087028,0.1745019908206864,-0.23186974905694707
2378,2024-04-09 01:00:00,West,Fast,21,60.8,316.28,453.43,60.0,Low,1,Tuesday,April,2024-04-09,0,15.06095238095238,1.2274032363447605,1.3886552863814898,1.2919040563594524
2379,2024-04-09 02:00:00,West,Fast,8,38.5,90.71,290.17,55.7,Low,2,Tuesday,April,2024-04-09,0,11.33875,-0.6469665321964914,-0.8902310414571727,-0.7442723359007639
2380,2024-04-09 03:00:00,Central,Normal,15,112.2,300.53,268.57,70.0,Low,3,Tuesday,April,2024-04-09,0,20.03533333333333,0.36230949701802884,1.2295363447515792,0.709200236111449
2381,2024-04-09 04:00:00,South,Fast,12,106.5,149.76,117.95,73.3,Medium,4,Tuesday,April,2024-04-09,0,12.479999999999999,-0.07023737264533694,-0.29366129521931733,-0.15960694167492911
2382,2024-04-09 05:00:00,Central,Supercharger,14,46.6,266.71,413.36,16.0,Low,5,Tuesday,April,2024-04-09,0,19.050714285714285,0.21812720713024025,0.8878599888199237,0.4860203198061136
2383,2024-04-09 06:00:00,South,Fast,15,74.3,347.64,366.83,40.7,Medium,6,Tuesday,April,2024-04-09,0,23.176,0.36230949701802884,1.7054787790490453,0.8995772098304355
2384,2024-04-09 07:00:00,North,Fast,20,74.6,313.15,61.44,75.9,Low,7,Tuesday,April,2024-04-09,0,15.657499999999999,1.0832209464569718,1.357033553854403,1.1927459894159442
2385,2024-04-09 08:00:00,North,Fast,24,55.2,247.13,352.62,30.4,Low,8,Tuesday,April,2024-04-09,0,10.297083333333333,1.659950106008126,0.6900473617015969,1.2719890082855143
2386,2024-04-09 09:00:00,West,Fast,22,79.4,262.1,91.67,26.1,Medium,9,Tuesday,April,2024-04-09,0,11.913636363636364,1.371585526232549,0.8412861271745978,1.1594657666093684
2387,2024-04-09 10:00:00,West,Fast,16,62.3,250.99,198.3,66.5,Medium,10,Tuesday,April,2024-04-09,0,15.686875,0.5064917869058174,0.729044130888356,0.5955127244988327
2388,2024-04-09 11:00:00,South,Supercharger,11,37.7,216.86,199.55,37.5,Low,11,Tuesday,April,2024-04-09,0,19.714545454545455,-0.21441966253312553,0.38423591007382596,0.025042566509655084
2389,2024-04-09 12:00:00,East,Normal,5,75.3,51.01,309.39,53.4,Low,12,Tuesday,April,2024-04-09,0,10.202,-1.0795134018598571,-1.291311802263995,-1.1642327620215123
2390,2024-04-09 13:00:00,Central,Normal,23,92.3,110.82,86.72,54.0,Low,13,Tuesday,April,2024-04-09,0,4.818260869565217,1.5157678161203376,-0.6870639356681248,0.6346351154049525
2391,2024-04-09 14:00:00,West,Supercharger,21,90.1,52.76,121.56,14.4,Low,14,Tuesday,April,2024-04-09,0,2.512380952380952,1.2274032363447605,-1.2736319198606716,0.22698917386258766
2392,2024-04-09 15:00:00,Central,Normal,23,63.6,334.03,208.37,80.9,Medium,15,Tuesday,April,2024-04-09,0,14.523043478260869,1.5157678161203376,1.5679798079009128,1.5366526128325677
2393,2024-04-09 16:00:00,Central,Normal,13,42.5,270.47,313.37,73.7,Medium,16,Tuesday,April,2024-04-09,0,20.805384615384618,0.07394491724245165,0.9258464790122075,0.41470554195035403
